ID,Points
191,91.2668773778
192,88.5628898165
193,90.8063091759
194,90.8824927982
195,85.0920596139
196,88.0349008313
197,88.2296622583
198,85.5806146613
199,86.4820283157
200,91.7925941805
201,87.832092198
202,83.5083244817
203,88.2960640615
204,91.9068803748
205,87.8032216049
206,87.3084688534
207,85.7267371591
208,85.7645359069
209,90.3615098764
210,89.0131471285
211,92.2357941393
212,84.4093254766
213,86.0794734769
214,88.3771996833
215,90.9937523179
216,88.1722236337
217,88.1869268995
218,83.1810780341
219,86.4975919748
220,88.2723600971
221,88.3623131441
222,88.6963672032
223,90.0690287416
224,90.5325353137
225,84.4229519928
226,86.6233741747
227,86.2019606212
228,88.9976187349
229,87.1768912731
230,84.4284696166
231,88.7898780252
232,91.5768793408
233,84.1876422077
234,89.9819585738
235,84.971991417
236,92.8093909771
237,82.8353297839
238,89.2899229244
239,89.327336505
240,91.6680055803
241,89.2776317669
242,85.2162771872
243,87.0269916017
244,85.3533072553
245,88.9314476292
246,85.2401699035
247,88.3703857974
248,87.3967996805
249,87.3502180907
250,85.516397749
251,88.0497779241
252,89.0856828987
253,85.313889251
254,84.5248066296
255,86.8416719067
256,82.5135078498
257,87.4268791468
258,86.1754613287
259,85.4367641925
260,86.1646589607
261,84.1663532846
262,88.8138305958
263,87.8916508569
264,85.2786548663
265,87.3163635883
266,85.7024161134
267,79.277593956
268,84.9890404561
269,87.239349834
270,88.1974445999
271,83.897959922
272,84.3946053391
273,84.4859870208
274,84.8855994344
275,89.0272444573
276,91.1062451405
277,92.9503075476
278,92.7413945079
279,84.8929047623
280,84.550617408
281,87.3387466491
282,83.5520397513
283,83.4194846524
284,81.299332908
285,87.0804461033
286,83.4328922593
287,89.7539643084
288,85.3768838361
289,87.1584904817
290,91.9569394458
291,90.3182292786
292,91.898363936
293,87.9263658913
294,86.4958799103
295,81.9391863608
296,85.3858496993
297,86.0049493026
298,88.4554996669
299,91.6960455085
300,84.2091205721
301,88.0396922482
302,90.8843899751
303,88.591238935
304,90.7747867204
305,82.2781729362
306,86.0402969545
307,90.6183097681
308,86.3455636375
309,95.2807223149
310,84.9035758164
311,91.3785228076
312,87.4121278604
313,87.3561139882
314,87.9048691364
315,95.0833198433
316,91.1837716095
317,85.2409264072
318,84.8178096959
319,88.3319865448
320,97.7416066171
321,86.5972854562
322,86.8647263024
323,85.8530945254
324,86.4164845308
325,90.5984158884
326,91.3709040253
327,88.2711208062
328,87.8967983834
329,91.6437593703
330,84.3649268312
331,88.5783242856
332,87.8406265568
333,84.6277549212
334,90.8270872394
335,87.6319648223
336,90.7105734375
337,88.7052409859
338,88.7908908601
339,86.6138350955
340,90.1999767121
341,84.7422830664
342,86.2309229002
343,90.7199904958
344,90.332571069
345,90.4110628856
346,85.4849951083
347,89.3518678336
348,88.432057696
349,86.9387607673
350,85.2965250751
351,86.1034518514
352,85.8064337673
353,83.6297154634
354,87.3487011778
355,83.0904832562
356,87.3111747409
357,88.6981370846
358,87.7422283064
359,85.4503651972
360,85.933439804
361,89.9846992082
362,87.7755584462
363,88.6308384336
364,85.9601016716
365,82.5850977756
366,89.4105783899
367,86.9543127569
368,88.5453238537
369,87.6864834554
370,86.5921329487
371,88.5929747856
372,89.8366336489
373,88.2715161115
374,87.8025386332
375,89.1350065158
376,86.433875404
377,91.4262855105
378,88.5471022489
379,86.7693189
380,82.7789424785
381,90.669730233
382,88.5164934381
383,89.6745715233
384,90.1871270436
385,88.4328517051
386,86.3983542591
387,85.1028586714
388,88.8927164098
389,91.1351971214
390,90.6728215903
391,90.1322560789
392,89.6446105836
393,89.8768499093
394,88.310972977
395,86.8580786246
396,80.3929614524
397,86.6484093353
398,86.3494523388
399,87.3419994743
400,90.0750645516
401,89.406519696
402,83.2202098936
403,88.5868741805
404,89.398126435
405,88.40681413
406,87.3620080556
407,89.1546584778
408,84.3596568102
409,87.7471204029
410,88.6297424456
411,84.7733093771
412,91.3884480575
413,90.2998853784
414,93.9389981547
415,86.1025835899
416,83.8738708266
417,86.5765290208
418,88.8360156826
419,88.3375446117
420,91.2200106192
421,88.7309797537
422,84.1391564764
423,90.5070729409
424,84.0116734278
425,85.6420822917
426,85.204444454
427,86.6678580295
428,83.7671211536
429,86.5776308529
430,90.7516349174
431,90.5897316125
432,82.5944006814
433,80.4334484325
434,86.7841219021
435,91.2772464999
436,92.6495984609
437,92.6158627772
438,87.6208161934
439,86.9665045327
440,84.4229171352
441,89.1397651803
442,91.5797581558
443,87.5347604198
444,88.6299661565
445,87.6311555496
446,86.3400428614
447,87.4948631065
448,84.6465778808
449,87.4134718925
450,94.6686474175
451,95.1997821686
452,94.0794177662
453,85.6858982689
454,84.9248709424
455,88.2382104214
456,89.4372338543
457,89.9461708688
458,84.9839379617
459,87.6811967472
460,96.9514620078
461,88.2724317089
462,91.3194277876
463,90.0642338799
464,91.2444215391
465,88.2054592363
466,89.7945363738
467,88.0364723542
468,90.7938142531
469,90.7695218298
470,88.6203333413
471,84.7312200818
472,85.7481852067
473,90.5062370332
474,83.4467690114
475,87.954049073
476,90.2045127742
477,86.7974884672
478,87.7791989186
479,90.5840325956
480,86.1739415614
481,85.7077944085
482,90.7955759595
483,90.1520028094
484,87.800923189
485,89.3518916945
486,89.1614187326
487,90.9216762871
488,87.3888776209
489,89.214680006
490,88.2567214528
491,82.6113666903
492,86.1816593032
493,93.2159878581
494,85.8123768507
495,85.0513430566
496,87.1488295153
497,88.7968870636
498,90.8956540528
499,87.4521151745
500,88.0230162299
501,94.3290456137
502,88.7885311246
503,90.4826534345
504,88.5399779267
505,88.4790772111
506,84.7385539423
507,89.2906624027
508,86.9625868276
509,86.0821900823
510,87.8439492146
511,89.3681799003
512,91.9754508377
513,89.1786623193
514,91.2734522378
515,85.2084473861
516,95.4733000004
517,88.9729682068
518,97.4305428214
519,82.5249540222
520,85.707359343
521,88.7681089232
522,90.3812788342
523,84.8925389333
524,89.4964581837
525,88.7257104089
526,88.8106073625
527,89.0583245186
528,90.0576747041
529,81.9907047295
530,88.8388078672
531,86.2147244778
532,83.4228779069
533,88.7100418001
534,90.5062908072
535,94.2413828263
536,89.284970792
537,90.2111430975
538,84.1022964098
539,92.7585773743
540,85.3751168285
541,87.8771817711
542,88.1202849024
543,89.067953549
544,86.8727964415
545,84.5860496034
546,88.1737610239
547,88.379818966
548,88.5505695992
549,83.6555027293
550,89.4627993082
551,89.2929565903
552,88.0028189577
553,85.5030003568
554,89.9032827622
555,89.1548459782
556,85.909810918
557,89.2900144985
558,87.1264422249
559,94.5149909542
560,89.1650138416
561,85.3930034677
562,86.475725099
563,83.4323033929
564,84.0054734504
565,86.3507014649
566,89.134434995
567,87.0418734724
568,82.0728401695
569,87.1012254663
570,87.494436983
571,85.3646945191
572,91.1218818907
573,88.4666426506
574,83.1382068652
575,89.5478297088
576,88.6137286149
577,93.3941212922
578,89.8326807407
579,86.2580263014
580,85.7058316128
581,91.6320748597
582,88.2299565136
583,89.5626634689
584,86.9789227528
585,84.9800137164
586,85.9304819925
587,90.2413738159
588,84.0010521586
589,84.8599508906
590,89.4136721456
591,88.9900147096
592,88.9541591224
593,87.1398932849
594,85.1148439666
595,87.0146577826
596,86.0825085801
597,83.2899935446
598,79.2640630457
599,88.0741774529
600,88.704179623
601,88.1336064823
602,87.4857280626
603,90.5633241209
604,94.2097340342
605,90.4359284113
606,92.5997980345
607,84.7272334468
608,82.7531444697
609,85.6876225301
610,84.3691847366
611,88.458175264
612,92.6191420763
613,90.6410615497
614,91.1419152241
615,86.278197589
616,90.7681734252
617,83.369559251
618,91.0019303272
619,90.9239813459
620,87.2282914236
621,87.720862152
622,88.6778312618
623,83.3403338332
624,88.3847897297
625,85.2643278945
626,89.860580298
627,90.8153234696
628,92.0254483611
629,88.0097707039
630,84.6602902198
631,85.7433779395
632,93.1387192951
633,87.7968128316
634,87.1194177463
635,87.8675380174
636,90.8689374816
637,86.8592243354
638,84.1034418652
639,87.4393089369
640,91.7426737065
641,86.9941998999
642,90.068865238
643,84.2651702132
644,86.5789782888
645,90.4341148211
646,84.6652098885
647,85.3735521145
648,90.1690160083
649,90.2991203355
650,88.3608104139
651,90.2870541478
652,86.3677270125
653,89.4145160975
654,83.8015742717
655,85.054127831
656,86.6920871383
657,88.2371511513
658,86.6406263471
659,93.467608614
660,84.9715567996
661,89.5243140634
662,88.3171534447
663,90.0972006411
664,93.0679594035
665,85.5759176582
666,85.0436957063
667,83.211218023
668,90.1472683247
669,88.6540762059
670,87.4134293774
671,90.2037407833
672,89.5255581851
673,89.3606037881
674,81.2504226283
675,86.8399051186
676,85.1054254093
677,94.4732533774
678,89.4990740146
679,89.418138665
680,89.1512793844
681,90.5187511575
682,84.4824126818
683,85.5015102942
684,87.8420156137
685,88.7933638414
686,90.4228325729
687,85.4882806176
688,92.0126420922
689,86.7258318072
690,91.2557858178
691,89.1590985175
692,89.8919367394
693,87.1145157583
694,89.8859023565
695,83.0124512379
696,88.8414654047
697,89.992805089
698,80.7475628839
699,85.1016701849
700,86.2889115946
701,87.9576037956
702,88.7569563015
703,93.1314768826
704,88.2074826676
705,88.8311450667
706,88.1104731172
707,88.7666755666
708,84.7043696716
709,90.1520849588
710,91.8283159876
711,88.614059722
712,88.9034728584
713,86.5085283237
714,88.3289211489
715,84.662693655
716,86.8541881032
717,89.3914718404
718,91.605988143
719,84.23639287
720,84.4692901519
721,88.7118290286
722,86.6460029654
723,88.4022609813
724,88.2328728675
725,88.4253020874
726,89.3903338226
727,85.0119009417
728,86.1059826218
729,88.2521733602
730,90.2612337248
731,83.7091713581
732,85.1709825558
733,89.7626074305
734,89.8202973147
735,88.9843058115
736,88.7762684675
737,81.6949195734
738,84.4054451925
739,90.2218828896
740,85.7720307968
741,83.0272283836
742,85.1821494365
743,87.2080624955
744,90.5129491672
745,86.1431551181
746,88.5586219787
747,86.8605420236
748,86.0830719491
749,89.1595425843
750,91.0094152951
751,87.3693006416
752,85.9964425918
753,89.632473483
754,88.5835839244
755,88.4756190081
756,86.4886756783
757,87.777521516
758,95.6230828025
759,85.6258496049
760,89.1231591625
761,88.3636292344
762,86.4693535182
763,87.240177462
764,85.249622248
765,91.8497498165
766,87.4037318611
767,90.7423471044
768,85.1761367109
769,91.1332656865
770,86.2083182649
771,86.8018419776
772,85.2916265405
773,87.5287663236
774,90.0603068949
775,89.0613026819
776,92.6410300562
777,89.1900949823
778,88.9208593546
779,89.6333654117
780,86.405010888
781,91.6126426274
782,87.8533368799
783,90.8763467859
784,92.0728513622
785,88.6795676245
786,89.9813378999
787,86.4213844845
788,87.8355563232
789,89.2178128479
790,88.8411450155
791,88.8040658186
792,89.1616013273
793,87.4989613872
794,85.5098885296
795,85.2221465721
796,88.7845707719
797,83.0293412151
798,86.1239600864
799,86.8851743114
800,89.4249694929
801,88.8925713898
802,89.3609602934
803,88.854055479
804,86.0227957328
805,88.8233339983
806,94.155381869
807,87.5201409963
808,88.4128246492
809,87.6054229782
810,89.2903664158
811,96.9635583673
812,85.6366426619
813,88.1359968479
814,86.1541326931
815,91.7978141761
816,87.5258294623
817,92.8640859275
818,88.2320406707
819,89.8143800669
820,86.7779862262
821,89.6503153702
822,85.9872274174
823,84.8523562286
824,87.2333493288
825,86.3886194719
826,86.9299842032
827,91.0955620734
828,85.1023452525
829,85.4048588364
830,89.6662372556
831,88.0135872108
832,89.1852713474
833,90.3257664411
834,86.5635812334
835,80.9166558591
836,87.9138610295
837,83.3387281264
838,86.4118532971
839,84.6548314832
840,86.5610863163
841,85.7652222406
842,84.9607603217
843,86.7533379487
844,85.6778094946
845,86.7188902209
846,90.1628612808
847,86.3194168258
848,87.2730016674
849,86.8232401319
850,89.4007615496
851,84.8028604915
852,86.2966585409
853,88.9418229227
854,89.3175240653
855,89.599204765
856,88.4012268149
857,81.7675583731
858,89.8481434629
859,87.6509536398
860,87.5173130682
861,94.0675042455
862,89.581009039
863,86.2672759803
864,83.0458823023
865,86.7920349153
866,86.7476315262
867,87.1683945565
868,85.9051816253
869,83.6363457549
870,85.72335945
871,85.7285973086
872,89.3092045137
873,86.9118266827
874,93.8810922606
875,89.6878621898
876,86.4875944482
877,87.7891748601
878,86.2373312111
879,86.3163299459
880,85.2264029179
881,85.3658316822
882,91.8328605339
883,86.428717708
884,87.4260565398
885,85.7137272992
886,89.1390092026
887,87.4740231491
888,86.8312156359
889,92.5623883926
890,91.2028600223
891,85.9425597473
892,84.4091669632
893,92.8127495555
894,93.4410997103
895,86.5749785168
896,87.3526555837
897,83.878700253
898,79.1031550256
899,88.4833267009
900,91.8724108425
901,91.1215384996
902,86.5685552182
903,90.3796336153
904,85.3010073414
905,84.9265558984
906,90.1166286762
907,89.3748427238
908,85.9032819116
909,86.4568095572
910,86.3238223104
911,89.3554726863
912,86.786072899
913,80.7603714676
914,85.7570732934
915,88.9904661346
916,88.3699011811
917,90.3585907345
918,86.4746175972
919,84.9399332242
920,86.3251169706
921,86.3614415891
922,88.4120251917
923,91.0725589955
924,88.8528572054
925,82.5348511667
926,88.7315861607
927,89.024535119
928,88.1484986467
929,89.046417986
930,93.4274381438
931,87.006816403
932,92.220571484
933,93.8627167702
934,83.2762762935
935,87.2080709097
936,92.5276774786
937,85.7290469976
938,93.1161153707
939,85.111039477
940,85.4952823642
941,84.7514822862
942,88.1438920324
943,84.866920104
944,88.8534773727
945,90.481801418
946,89.4515282728
947,88.4649485766
948,89.7164315541
949,88.8093272161
950,86.7545466045
951,94.7228810401
952,89.1065053138
953,83.7116549151
954,83.893613412
955,88.9944228067
956,89.4999010495
957,87.2804228461
958,88.644800215
959,88.3612076898
960,88.6285600436
961,89.0982489029
962,84.3873729036
963,90.0354478232
964,92.3598302561
965,82.5318524646
966,81.4500766379
967,91.9629852619
968,89.9928359144
969,90.4056593427
970,93.6568025357
971,87.584718064
972,85.1702882497
973,83.2684611597
974,87.3755248666
975,94.3825939428
976,90.7659515685
977,91.3228371828
978,89.6121059381
979,87.0259779872
980,86.1506843968
981,90.7329118949
982,85.0104605055
983,85.4874149296
984,92.6447811219
985,88.3174720604
986,86.1337671815
987,89.523816928
988,87.4627868952
989,86.7729858536
990,91.6949318389
991,87.6357740599
992,85.7319309986
993,81.7703430632
994,83.3944580557
995,85.7326186102
996,89.3782413732
997,84.3539010983
998,91.6549472592
999,82.730946952
1000,92.7137534763
1001,91.7321009671
1002,91.1287249422
1003,88.6686399305
1004,87.6053511574
1005,85.0371185725
1006,91.464946049
1007,84.7424177226
1008,83.9490316535
1009,89.306667581
1010,86.5715909373
1011,86.0268517559
1012,92.1429611749
1013,81.8502866883
1014,86.7660100205
1015,88.5745196439
1016,81.7393892015
1017,86.6937150802
1018,89.8051684583
1019,85.4006722596
1020,92.0192316682
1021,83.72152661
1022,91.8983610984
1023,86.9806881496
1024,84.1970600118
1025,87.5293006172
1026,90.9493812337
1027,83.9927945543
1028,90.3204389696
1029,86.4565937507
1030,88.7255232226
1031,86.1716094811
1032,89.2542368417
1033,85.9038347808
1034,94.0001277435
1035,88.2424934974
1036,88.2235670664
1037,87.4282616629
1038,88.3894966282
1039,88.4708014807
1040,90.3828117816
1041,89.1104566502
1042,84.5941715269
1043,83.1509762579
1044,89.3049606476
1045,85.2460712055
1046,85.5736134076
1047,85.9390099505
1048,87.5921662639
1049,86.2917200688
1050,92.7980881174
1051,83.4049019816
1052,89.9812532324
1053,91.2257520979
1054,87.0835013654
1055,87.5571502936
1056,86.7867104484
1057,84.6344283543
1058,86.1378289109
1059,82.9495556937
1060,89.3375743629
1061,90.0070735044
1062,87.2946419715
1063,87.494651491
1064,87.7425015832
1065,87.8406752903
1066,88.4705890846
1067,89.8501171617
1068,85.7085899936
1069,88.1943772166
1070,87.5114761776
1071,89.0412080263
1072,82.5296664312
1073,89.9062985264
1074,87.2693927895
1075,89.9778191378
1076,92.7789258204
1077,91.3726523013
1078,87.0265547517
1079,87.3102807469
1080,89.3022040366
1081,86.8001759409
1082,87.5881638818
1083,82.5796385735
1084,83.6029951997
1085,85.8268391451
1086,87.4565410809
1087,86.7063203079
1088,92.4039212315
1089,83.2212933484
1090,87.8622280163
1091,91.2233354888
1092,86.7641082537
1093,84.1058123202
1094,87.7519786316
1095,83.1993554259
1096,90.5384098393
1097,83.5145841546
1098,87.9419339079
1099,85.0303087409
1100,89.0295149979
1101,90.2776969817
1102,84.4522838887
1103,87.2367464212
1104,85.1134017732
1105,88.063227994
1106,81.5343150777
1107,81.9477347111
1108,85.6930755344
1109,93.0778703223
1110,86.7360050413
1111,89.6164357671
1112,86.2519788946
1113,88.6670046528
1114,87.1626291442
1115,90.2388508563
1116,84.3415675318
1117,88.5961775987
1118,89.0835515163
1119,86.0432938469
1120,89.9619715266
1121,89.6279918856
1122,90.8015375611
1123,85.7182376163
1124,86.279105232
1125,88.2778173223
1126,90.9896868709
1127,92.6299779068
1128,86.3971266322
1129,88.1439503068
1130,91.2100770017
1131,83.5450683488
1132,84.6139028679
1133,83.9691244022
1134,83.1626775723
1135,87.4763616395
1136,87.247630055
1137,85.5090853884
1138,86.7795687321
1139,89.1751159638
1140,91.9822665052
1141,91.2119005044
1142,85.88819469
1143,82.9773552231
1144,82.3167675181
1145,89.4378761625
1146,87.3011935127
1147,82.8425872391
1148,85.4761297068
1149,86.5550424798
1150,88.6837330804
1151,85.7185440623
1152,88.8641006274
1153,89.0196341439
1154,88.4127094961
1155,84.6532888448
1156,84.7124079839
1157,89.8613077043
1158,88.7378304767
1159,90.1939189755
1160,91.4046270715
1161,84.4303922058
1162,88.9792513025
1163,87.8524380835
1164,85.1057923431
1165,84.0769147667
1166,83.3718480751
1167,88.7786269145
1168,86.7061706664
1169,85.5079840303
1170,88.1382276285
1171,84.0992444158
1172,86.1645175221
1173,87.7463093422
1174,86.6483691672
1175,88.8268330203
1176,89.1637674469
1177,89.0356481766
1178,90.5518581233
1179,90.9219924321
1180,88.0228319504
1181,86.4024941514
1182,88.5478912669
1183,88.8267132577
1184,86.7338610569
1185,92.1545037654
1186,91.5983190221
1187,87.7466655602
1188,91.9021237467
1189,90.0411738868
1190,88.8012242316
1191,81.0071261741
1192,88.5561445989
1193,92.1892414955
1194,81.84474387
1195,89.3285758028
1196,87.5522792618
1197,93.1046315416
1198,89.0370516974
1199,88.8770339779
1200,88.8857774454
1201,87.2171778173
1202,84.5747004227
1203,89.103260595
1204,87.6293930264
1205,88.619213062
1206,88.4670978382
1207,93.0564775997
1208,87.7791161094
1209,81.076612036
1210,91.75250897
1211,83.5664017691
1212,88.6988627961
1213,82.1744586723
1214,87.8837860242
1215,86.1387851465
1216,88.7562859713
1217,87.4144065412
1218,88.9649466135
1219,83.9879590898
1220,91.1104462455
1221,89.2056984276
1222,88.0985393996
1223,85.8612266601
1224,84.9599322218
1225,88.0339411463
1226,86.8823693995
1227,91.7148998369
1228,92.1010093848
1229,83.5719044208
1230,84.3959148928
1231,86.5050763013
1232,91.138450002
1233,88.51108929
1234,93.9973392252
1235,89.1554596262
1236,85.3771770552
1237,87.3994231048
1238,86.1157602825
1239,82.9107479656
1240,82.1103560507
1241,88.5733581587
1242,85.7711454998
1243,88.5124987188
1244,85.2828830345
1245,87.2211777025
1246,88.65540916
1247,86.3239969988
1248,84.5084591813
1249,87.1426094537
1250,85.2655202167
1251,85.2088576623
1252,88.5412943251
1253,88.9548790915
1254,90.4071939506
1255,87.5614666822
1256,86.3146331131
1257,85.8892686254
1258,89.515777502
1259,86.7745628703
1260,88.930138748
1261,87.4104184874
1262,90.3864011063
1263,84.6774217795
1264,86.3813212157
1265,88.1558154018
1266,84.6831122201
1267,92.8250799754
1268,86.2166119117
1269,85.8524361631
1270,91.0938566726
1271,90.4660819874
1272,89.7716696992
1273,93.6943399858
1274,90.7988289766
1275,87.3830514561
1276,85.3658696302
1277,92.482724744
1278,91.4036020901
1279,86.9261798245
1280,90.274644747
1281,90.9324727055
1282,88.3138853818
1283,89.1706503186
1284,89.2567394965
1285,88.5675985899
1286,86.3859906189
1287,85.5048564587
1288,90.0721611811
1289,93.4662632579
1290,83.7437678257
1291,88.8550448295
1292,91.8232457801
1293,82.3812455181
1294,84.2871706482
1295,88.599309169
1296,91.7794197183
1297,83.6226114669
1298,91.0435137898
1299,90.257951107
1300,88.2012125147
1301,84.1069541022
1302,87.2972514273
1303,81.7045322454
1304,88.4260734531
1305,87.2748972439
1306,89.6197028041
1307,85.2010974406
1308,85.6099444134
1309,86.5046452259
1310,87.9161645425
1311,90.0807250509
1312,89.2637598049
1313,93.390743137
1314,89.0229291875
1315,85.6765131754
1316,89.4436841181
1317,82.4007561207
1318,90.3464826886
1319,87.7598486128
1320,83.6423717986
1321,89.056132634
1322,89.4240232709
1323,88.2076979635
1324,90.6095112372
1325,88.1469407237
1326,86.1273246404
1327,86.6249249165
1328,87.2403207536
1329,88.7148771266
1330,89.2357170741
1331,83.4882439057
1332,89.3322977856
1333,90.1973088261
1334,89.3700492606
1335,88.3207994399
1336,91.7062798422
1337,85.8699625676
1338,90.1675609928
1339,86.0657291512
1340,84.9613610365
1341,85.9072075586
1342,86.7881755908
1343,86.4033925664
1344,94.636325016
1345,94.1583650346
1346,87.4340093572
1347,88.9804369238
1348,86.3528504083
1349,93.316560087
1350,91.1335431787
1351,82.7390058645
1352,88.6554594385
1353,86.8255563419
1354,84.2366934311
1355,89.0887271666
1356,87.2869319077
1357,90.9062487189
1358,91.6763108297
1359,90.2904625834
1360,88.0520678253
1361,86.0999955029
1362,88.464023641
1363,86.1313085917
1364,89.774669205
1365,89.0569094339
1366,89.1365289485
1367,82.1286748636
1368,89.6143118077
1369,90.8138894884
1370,90.2022562832
1371,92.2669712283
1372,89.4292663879
1373,88.609711026
1374,86.3453998412
1375,86.3050654823
1376,85.2140858012
1377,87.7360176765
1378,84.3048910249
1379,85.0512442134
1380,84.1512197524
1381,84.9423564724
1382,90.1306487579
1383,85.7964256723
1384,89.8231816996
1385,88.4544206402
1386,89.6918026516
1387,83.6157992975
1388,91.7372360328
1389,86.5264895653
1390,88.6691304948
1391,87.2566626161
1392,87.2312703471
1393,81.3284950128
1394,85.3651578793
1395,89.553465642
1396,90.4718587182
1397,88.5757575478
1398,87.6064739708
1399,87.9218015868
1400,83.0212845669
1401,87.5621654316
1402,84.7626265118
1403,94.443695742
1404,88.3137246399
1405,85.7647276268
1406,89.0927252804
1407,85.3782030981
1408,87.5517044063
1409,90.1530669207
1410,85.377058817
1411,87.7876350023
1412,90.4098814887
1413,87.0820448431
1414,87.6616233195
1415,85.9464643416
1416,87.41040309
1417,85.1139817699
1418,90.4093129641
1419,85.4696313326
1420,91.4998963548
1421,89.9827664807
1422,90.3651123163
1423,85.3898001153
1424,87.3997841411
1425,87.5110818569
1426,87.8960842872
1427,86.3759996666
1428,90.0058458462
1429,85.7281199084
1430,82.0397292518
1431,89.8798345961
1432,81.4000997195
1433,85.8946426487
1434,89.6486739804
1435,83.9092305845
1436,82.139494573
1437,89.7392188986
1438,87.3854474426
1439,85.5951033044
1440,84.6900292062
1441,85.4535480432
1442,85.8152612559
1443,89.3193493538
1444,88.3138124081
1445,85.5056395657
1446,84.56564139
1447,97.3265648668
1448,86.792905161
1449,89.5020851443
1450,84.5325562678
1451,95.9363963519
1452,89.3513203288
1453,88.813765594
1454,84.7057780281
1455,92.7740523039
1456,86.8410222277
1457,88.8786582659
1458,80.6306463689
1459,91.5756489004
1460,87.8536686805
1461,85.2829060884
1462,93.6172744727
1463,84.1084568938
1464,85.9708714976
1465,91.1245937803
1466,85.9570005784
1467,89.2764008686
1468,91.1982411871
1469,95.1466187161
1470,87.795260975
1471,88.4745893891
1472,87.1816384446
1473,92.3987126993
1474,84.8492838675
1475,88.7880236932
1476,87.5378505522
1477,89.2163570344
1478,88.6631752366
1479,91.4726566966
1480,90.8115375553
1481,88.4890134398
1482,84.6656716334
1483,87.9183012388
1484,80.9577574587
1485,92.8219060022
1486,90.9334103989
1487,88.6292103195
1488,84.2502375084
1489,86.8848446993
1490,86.1897455509
1491,86.6565156336
1492,90.6084069038
1493,84.1707020176
1494,87.6607959367
1495,91.0820498899
1496,88.1611181272
1497,89.0869629894
1498,93.6752215054
1499,85.7693205446
1500,90.772440305
1501,87.6796203593
1502,88.1484165195
1503,90.166303654
1504,92.1328284642
1505,84.5722361669
1506,87.4828438757
1507,86.9965246963
1508,88.000988804
1509,88.2735390849
1510,93.3151285104
1511,86.1006866261
1512,83.6230802015
